1.008,-0.127447959277779
1.024,-0.127241473365575
1.152,-0.127189851887524
0.992,-0.127138230409473
1.056,-0.127086608931422
1.088,-0.126931744497269
1.04,-0.126880123019218
0.976,-0.126725258585066
0.816,-0.126673637107015
1.136,-0.126673637107015
0.88,-0.126622015628964
0.624,-0.126570394150913
1.104,-0.126570394150913
0.864,-0.126570394150913
0.8,-0.126518772672862
1.072,-0.126518772672862
0.704,-0.126518772672862
1.12,-0.126518772672862
0.96,-0.12641552971676
0.784,-0.12641552971676
0.832,-0.12641552971676
0.944,-0.12641552971676
0.848,-0.12641552971676
0.72,-0.126363908238709
0.672,-0.126363908238709
0.688,-0.126209043804556
0.928,-0.126209043804556
0.608,-0.126209043804556
0.64,-0.126157422326505
0.656,-0.126105800848454
0.736,-0.126054179370403
0.752,-0.126054179370403
0.768,-0.126054179370403
0.896,-0.126002557892352
0.912,-0.125950936414301
0.592,-0.125950936414301
0.56,-0.125796071980149
0.528,-0.125641207545996
0.544,-0.125589586067945
0.576,-0.125589586067945
0.512,-0.125537964589894
0.464,-0.125486343111843
0.496,-0.125434721633792
0.48,-0.125124992765486
0.463,-0.125124992765486
0.448,-0.125124992765486
0.623,-0.125073371287435
1.153,-0.124918506853282
0.495,-0.124918506853282
0.607,-0.124918506853282
0.479,-0.124815263897181
0.447,-0.124815263897181
0.527,-0.12476364241913
0.543,-0.124712020941079
0.559,-0.124712020941079
0.591,-0.124660399463028
0.511,-0.124660399463028
0.671,-0.124660399463028
0.431,-0.124660399463028
0.575,-0.124608777984977
0.432,-0.124608777984977
0.703,-0.124505535028875
0.415,-0.124505535028875
0.399,-0.124505535028875
0.639,-0.124453913550824
0.655,-0.124402292072773
1.089,-0.124299049116671
0.719,-0.124299049116671
1.137,-0.124299049116671
0.416,-0.124299049116671
0.687,-0.124299049116671
0.735,-0.124195806160569
0.4,-0.124092563204467
1.105,-0.124092563204467
0.383,-0.124040941726416
1.057,-0.124040941726416
0.815,-0.124040941726416
0.783,-0.123989320248365
0.799,-0.123989320248365
1.121,-0.123937698770314
1.007,-0.123886077292264
0.751,-0.123886077292264
1.009,-0.123834455814213
0.863,-0.123782834336162
0.847,-0.123782834336162
0.831,-0.123731212858111
0.367,-0.123731212858111
1.025,-0.123731212858111
1.023,-0.12367959138006
0.991,-0.12367959138006
1.041,-0.123627969902009
0.879,-0.123524726945907
1.073,-0.123524726945907
0.384,-0.123473105467856
0.767,-0.123473105467856
0.993,-0.123369862511754
0.351,-0.123369862511754
0.975,-0.123318241033703
0.959,-0.123266619555652
0.943,-0.123214998077601
0.368,-0.123214998077601
1.039,-0.12316337659955
0.335,-0.12316337659955
1.055,-0.12316337659955
0.927,-0.123060133643448
1.087,-0.122956890687346
1.071,-0.122956890687346
0.895,-0.122956890687346
0.911,-0.122905269209296
1.103,-0.122905269209296
1.151,-0.122853647731245
0.977,-0.122853647731245
0.319,-0.122750404775143
0.352,-0.122647161819041
1.135,-0.122647161819041
1.119,-0.122543918862939
0.336,-0.122492297384888
0.945,-0.122440675906837
0.961,-0.122389054428786
0.929,-0.121821218170226
0.881,-0.121769596692175
0.303,-0.121717975214124
0.32,-0.121717975214124
0.865,-0.121666353736073
0.897,-0.121614732258022
0.913,-0.12151148930192
0.849,-0.121305003389716
0.817,-0.121305003389716
0.833,-0.121150138955563
0.801,-0.120788788609207
0.304,-0.120685545653105
0.785,-0.120479059740901
0.287,-0.120272573828697
0.769,-0.120117709394544
0.721,-0.119962844960392
0.737,-0.119911223482341
0.753,-0.11985960200429
0.705,-0.119756359048188
0.462,-0.119653116092086
0.446,-0.119549873135984
0.494,-0.119549873135984
0.689,-0.119549873135984
0.398,-0.119498251657933
0.414,-0.119498251657933
0.478,-0.119395008701831
0.43,-0.119395008701831
0.673,-0.11934338722378
0.625,-0.119291765745729
0.288,-0.119291765745729
0.526,-0.119240144267678
0.51,-0.119085279833525
0.657,-0.119033658355474
0.542,-0.118982036877424
0.366,-0.118982036877424
0.382,-0.118930415399373
0.271,-0.118878793921322
0.641,-0.118827172443271
0.558,-0.11877555096522
0.35,-0.118672308009118
0.609,-0.118620686531067
0.622,-0.118620686531067
0.606,-0.118620686531067
0.59,-0.118569065053016
0.574,-0.118414200618863
0.334,-0.118414200618863
0.318,-0.118156093228608
0.638,-0.118156093228608
0.593,-0.118052850272506
0.654,-0.117846364360303
0.67,-0.117743121404201
0.272,-0.117743121404201
0.577,-0.117639878448099
0.561,-0.117588256970048
0.255,-0.117536635491997
0.702,-0.117536635491997
0.545,-0.117381771057844
0.686,-0.117381771057844
0.718,-0.117226906623691
0.302,-0.117072042189538
0.529,-0.117020420711488
0.734,-0.117020420711488
0.513,-0.116659070365131
0.75,-0.116504205930978
0.497,-0.116349341496825
0.798,-0.116297720018774
0.782,-0.116246098540723
0.814,-0.116142855584621
0.481,-0.116142855584621
0.465,-0.11609123410657
0.256,-0.115987991150469
0.286,-0.115987991150469
0.449,-0.115936369672418
0.766,-0.115833126716316
0.83,-0.115729883760214
0.846,-0.115626640804112
0.862,-0.11552339784801
0.433,-0.115162047501653
0.878,-0.115058804545552
0.239,-0.114800697155297
0.27,-0.114749075677246
0.417,-0.114594211243093
0.894,-0.114387725330889
0.99,-0.114336103852838
1.006,-0.114284482374787
0.91,-0.114181239418685
0.926,-0.114129617940634
0.401,-0.114129617940634
0.974,-0.114077996462584
0.942,-0.113974753506482
1.022,-0.11387151055038
0.958,-0.113819889072329
1.038,-0.113613403160125
0.385,-0.113303674291819
0.24,-0.113252052813768
1.154,-0.113148809857666
1.054,-0.113097188379616
0.254,-0.113097188379616
0.369,-0.113045566901565
1.07,-0.112529352121055
1.086,-0.112477730643004
1.138,-0.112374487686902
1.102,-0.112374487686902
0.353,-0.112168001774698
1.118,-0.112013137340546
0.337,-0.111909894384444
1.122,-0.111858272906393
1.09,-0.111858272906393
1.106,-0.111858272906393
1.15,-0.11170340847224
1.134,-0.111600165516138
1.074,-0.11118719369173
0.321,-0.11118719369173
1.058,-0.11113557221368
0.223,-0.110929086301476
1.026,-0.110774221867323
1.042,-0.110774221867323
1.01,-0.110722600389272
0.238,-0.110412871520966
0.994,-0.110206385608763
0.305,-0.109948278218508
0.978,-0.109638549350202
0.224,-0.109225577525795
0.962,-0.108760984223336
0.946,-0.108606119789183
0.289,-0.108141526486725
0.93,-0.107935040574521
0.914,-0.107625311706215
0.866,-0.107522068750113
0.882,-0.107418825794011
0.898,-0.107315582837909
0.85,-0.106850989535451
0.273,-0.106592882145196
0.222,-0.106541260667145
0.834,-0.106541260667145
0.818,-0.106489639189094
0.802,-0.106076667364687
0.397,-0.106025045886636
0.413,-0.105973424408585
0.333,-0.105973424408585
0.365,-0.105921802930534
0.349,-0.105818559974432
0.381,-0.105766938496381
0.461,-0.105663695540279
0.317,-0.105612074062228
0.786,-0.105612074062228
0.429,-0.105612074062228
0.445,-0.105508831106126
0.207,-0.105302345193923
0.77,-0.105095859281719
0.493,-0.104992616325617
0.301,-0.104992616325617
0.477,-0.104940994847566
0.257,-0.104837751891464
0.509,-0.104734508935362
0.754,-0.104734508935362
0.738,-0.10463126597926
0.722,-0.104579644501209
0.525,-0.104528023023158
0.706,-0.104373158589005
0.541,-0.104115051198751
0.285,-0.103960186764598
0.69,-0.103856943808496
0.557,-0.103702079374343
0.674,-0.103495593462139
0.573,-0.103495593462139
0.208,-0.103443971984088
0.605,-0.103237486071885
0.589,-0.103185864593834
0.658,-0.103031000159681
0.626,-0.10297937868163
0.642,-0.102927757203579
0.269,-0.102824514247477
0.621,-0.102824514247477
0.61,-0.102669649813324
0.637,-0.102308299466968
0.653,-0.10189532764256
0.241,-0.101792084686458
0.594,-0.101688841730356
0.669,-0.101585598774254
0.253,-0.101327491384
0.578,-0.101275869905949
0.562,-0.101121005471796
0.685,-0.101121005471796
0.701,-0.101069383993745
0.546,-0.10081127660349
0.206,-0.100708033647388
0.717,-0.100604790691286
0.733,-0.100398304779083
0.53,-0.100346683301032
0.514,-0.100036954432726
0.498,-0.0997272255644202
0.482,-0.0994691181741655
0.749,-0.0994691181741655
0.466,-0.0990561463497579
0.765,-0.098952903393656
0.781,-0.0987980389595032
0.797,-0.0987980389595032
0.237,-0.0987464174814522
0.45,-0.0986947960034013
0.813,-0.0986431745253503
0.829,-0.0982818241789937
0.225,-0.097972095310688
0.434,-0.0979204738326371
0.861,-0.0977139879204333
0.845,-0.0976623664423823
0.418,-0.0974042590521276
0.877,-0.0971461516618729
0.402,-0.0969396657496691
0.191,-0.0964234509691596
0.893,-0.0962169650569558
0.909,-0.0962169650569558
0.386,-0.0959588576667011
0.925,-0.0958556147105992
0.941,-0.0956491287983954
0.973,-0.0954942643642425
0.989,-0.0954942643642425
1.005,-0.0954426428861916
0.37,-0.0953393999300897
0.957,-0.0952877784520388
1.155,-0.095081292539835
0.221,-0.0949780495837331
0.354,-0.0948748066276312
0.192,-0.0947199421934783
1.021,-0.0947199421934783
1.037,-0.0942553488910198
1.139,-0.0941521059349179
0.338,-0.094100484456867
1.053,-0.0938939985446632
1.123,-0.0935842696763575
0.322,-0.0934810267202556
1.091,-0.0933777837641537
1.107,-0.0933261622861028
1.069,-0.0932745408080518
1.085,-0.0932745408080518
1.101,-0.0928615689836442
1.075,-0.0928615689836442
1.059,-0.0928099475055933
1.117,-0.0923969756811857
1.149,-0.0921904897689819
1.043,-0.092138868290931
1.027,-0.09208724681288
0.209,-0.0919840038567781
1.133,-0.0919323823787272
1.011,-0.0918807609006762
0.306,-0.0918291394226253
0.19,-0.0917775179445744
0.995,-0.0914677890762687
0.979,-0.0907450883835554
0.29,-0.0903321165591478
0.963,-0.0899707662127912
0.947,-0.0896610373444855
0.931,-0.089196444042027
0.205,-0.089196444042027
0.915,-0.0887834722176194
0.274,-0.0886286077834666
0.867,-0.0883188789151609
0.899,-0.0882672574371099
0.883,-0.0882672574371099
0.851,-0.0879059070907533
0.835,-0.087286449354142
0.819,-0.087234827876091
0.803,-0.0869250990077853
0.787,-0.0868218560516834
0.258,-0.0866153701394796
0.771,-0.0857894264906645
0.332,-0.0857894264906645
0.348,-0.0857378050126135
0.364,-0.0856861835345626
0.38,-0.0854796976223588
0.755,-0.0854796976223588
0.396,-0.0854796976223588
0.412,-0.0854280761443078
0.316,-0.0854280761443078
0.723,-0.0854280761443078
0.428,-0.085273211710155
0.739,-0.085273211710155
0.444,-0.0851183472760022
0.707,-0.0851183472760022
0.46,-0.0850667257979512
0.3,-0.0848602398857474
0.476,-0.0847569969296455
0.691,-0.0847053754515946
0.492,-0.0845505110174418
0.175,-0.0844472680613399
0.508,-0.084292403627187
0.675,-0.084292403627187
0.524,-0.0839826747588813
0.659,-0.0838794318027794
0.284,-0.0838278103247285
0.242,-0.0836729458905757
0.627,-0.0836729458905757
0.643,-0.0836213244125247
0.54,-0.0835180814564228
0.193,-0.08336321702227
0.556,-0.0830534881539643
0.611,-0.0828986237198114
0.268,-0.0828986237198114
0.604,-0.0825888948515058
0.572,-0.0825888948515058
0.176,-0.0825888948515058
0.588,-0.0824856518954039
0.595,-0.0822275445051491
0.62,-0.0819694371148944
0.579,-0.0818661941587925
0.563,-0.0816080867685378
0.252,-0.081401600856334
0.636,-0.081401600856334
0.547,-0.081349979378283
0.652,-0.0812467364221811
0.668,-0.0808853860758245
0.515,-0.0806789001636207
0.531,-0.0806789001636207
0.7,-0.080369171295315
0.684,-0.0802659283392131
0.189,-0.0802659283392131
0.499,-0.0802143068611622
0.226,-0.0799561994709074
0.483,-0.0798529565148056
0.467,-0.0798013350367546
0.716,-0.0795948491245508
0.732,-0.0795432276464999
0.174,-0.0792851202562451
0.451,-0.0792851202562451
0.748,-0.0788721484318376
0.236,-0.0787172839976847
0.435,-0.0783559336513281
0.78,-0.0783043121732771
0.764,-0.0781494477391243
0.419,-0.0780978262610734
0.796,-0.0780462047830224
0.828,-0.0776848544366658
0.812,-0.0776848544366658
0.403,-0.0773235040903091
0.86,-0.0769105322659016
0.844,-0.0768589107878506
0.876,-0.076497560441494
0.387,-0.076445938963443
0.371,-0.0759297241829336
1.156,-0.0756199953146279
0.892,-0.0753618879243732
0.908,-0.0751037805341184
0.355,-0.0751037805341184
0.22,-0.0750521590560675
0.339,-0.0748972946219146
0.924,-0.0747940516658127
0.988,-0.0747424301877618
0.94,-0.0747424301877618
1.14,-0.074535944275558
0.972,-0.074535944275558
0.956,-0.0744327013194561
1.004,-0.0744327013194561
0.323,-0.0740713509730995
1.124,-0.0740197294950485
1.02,-0.0739681080169976
0.21,-0.0739164865389466
1.036,-0.0738132435828447
1.092,-0.0737616221047938
1.108,-0.0737616221047938
1.052,-0.0732970288023353
1.076,-0.0732970288023353
1.06,-0.0730905428901315
1.068,-0.0729872999340296
1.084,-0.0727291925437748
1.044,-0.072574328109622
1.012,-0.0724710851535201
1.1,-0.0724194636754692
0.307,-0.0723678421974182
1.028,-0.0723162207193673
1.116,-0.0721613562852144
0.996,-0.0719032488949597
1.148,-0.0716967629827559
1.132,-0.0714902770705521
0.177,-0.0712321696802974
0.98,-0.0710773052461445
0.291,-0.0709740622900426
0.964,-0.0705610904656351
0.948,-0.0701481186412275
0.932,-0.0694770394265652
0.275,-0.0693737964704633
0.204,-0.0692189320363104
0.916,-0.0691673105582595
0.9,-0.0688575816899538
0.884,-0.0688575816899538
0.868,-0.0685994742996991
0.852,-0.0684446098655462
0.836,-0.0678767736069858
0.82,-0.067721909172833
0.173,-0.067670287694782
0.804,-0.0674121803045273
0.259,-0.0673605588264763
0.788,-0.0669475870020688
0.772,-0.0662765077874064
0.159,-0.0659151574410498
0.756,-0.065760293006897
0.331,-0.065708671528846
0.194,-0.065708671528846
0.724,-0.0656054285727441
0.708,-0.0656054285727441
0.395,-0.0655538070946932
0.74,-0.0655538070946932
0.347,-0.0655021856166422
0.363,-0.0653989426605403
0.379,-0.0653989426605403
0.411,-0.0653473211824894
0.315,-0.0652956997044385
0.459,-0.0651408352702856
0.692,-0.0650892137922347
0.443,-0.0650375923141837
0.427,-0.0649343493580818
0.676,-0.064779484923929
0.475,-0.064727863445878
0.16,-0.0645729990117252
0.243,-0.0644697560556233
0.491,-0.0644181345775723
0.299,-0.0641600271873176
0.644,-0.0641600271873176
0.523,-0.0641600271873176
0.66,-0.0641084057092667
0.507,-0.0641084057092667
0.628,-0.0638502983190119
0.539,-0.0636438124068081
0.283,-0.0633857050165534
0.612,-0.0632308405824006
0.555,-0.0630243546701968
0.596,-0.0626630043238401
0.571,-0.0626630043238401
0.603,-0.0626113828457892
